406.64,257
406.591,43.5027
406.542,7.88695
406.493,-34.7661
406.444,165.656
406.396,20.1041
406.347,-60.5554
406.298,-160.301
406.249,-75.0529
406.2,-39.7478
406.151,-15.4143
406.102,-252.182
406.053,-93.9868
406.004,-9.67635
405.956,-9.32564
405.907,-117.026
405.858,13.2844
405.809,-43.3701
405.76,70.0023
405.711,93.4398
405.662,-232.266
405.613,6.98608
405.564,-262.776
405.516,110.511
405.467,-84.1162
405.418,10.2084
405.369,65.6042
405.32,-215.107
405.271,-122.908
405.222,-16.6149
405.173,22.7478
405.125,128.179
405.076,-129.461
405.027,75.8728
404.978,-185.82
404.929,34.468
404.88,7.84788
404.831,58.2391
404.782,-83.4131
404.733,-134.157
404.685,-174.944
404.636,-122.726
404.587,-93.4692
404.538,-259.277
404.489,-153.114
404.44,-213.929
404.391,-40.69
404.342,-49.3731
404.293,-194.129
404.245,-125.922
404.196,9.38262
404.147,60.7758
404.098,3.16594
404.049,-253.593
404,62.6755
403.951,132.128
403.902,-93.494
403.853,-90.2216
403.805,146.165
403.756,43.6147
403.707,-89.0472
403.658,-85.7706
403.609,-14.4586
403.56,-122.164
403.511,114.192
403.462,-13.4005
403.413,226.06
403.365,125.587
403.316,237.119
403.267,95.637
403.218,-36.9758
403.169,245.483
403.12,155.032
403.071,43.4856
403.022,98.9121
402.974,208.417
402.925,334.033
402.876,520.797
402.827,513.646
402.778,372.424
402.729,469.18
402.68,408.953
402.631,463.722
402.582,676.616
402.534,547.549
402.485,568.428
402.436,735.395
402.387,665.404
402.338,574.333
402.289,775.31
402.24,962.466
402.191,951.701
402.142,1112
402.094,1167.39
402.045,1355.89
401.996,1560.57
401.947,1589.34
401.898,1992.3
401.849,2096.48
401.8,2398.84
401.751,2627.43
401.702,2815.18
401.654,3325.24
401.605,3699.68
401.556,3948.38
401.507,4611.46
401.458,5253.11
401.409,5771.25
401.36,6310.83
401.311,6724.78
401.262,7122.04
401.214,7909.77
401.165,8818.2
401.116,9136.11
401.067,10021.5
401.018,10792.5
400.969,11113.8
400.92,11901.6
400.871,12306.7
400.822,12972.1
400.774,13052.7
400.725,13549.4
400.676,13514
400.627,13680.5
400.578,13414.6
400.529,13327.3
400.48,12571.3
400.431,12327.6
400.383,11642.1
400.334,11061.6
400.285,10163.2
400.236,9490.62
400.187,8678.04
400.138,7881.36
400.089,6865.49
400.04,6077.43
399.991,5560.42
399.943,4590.4
399.894,4071.38
399.845,3604.61
399.796,3108.13
399.747,2575.92
399.698,2534.24
399.649,2114.18
399.6,1647.55
399.551,1620.59
399.503,1578.55
399.454,1417.4
399.405,1303.16
399.356,1371.98
399.307,1183.88
399.258,1271.92
399.209,1204.22
399.16,1293.81
399.111,1262.79
399.063,1066.05
399.014,1150.7
398.965,1020.83
398.916,1142.5
398.867,879.676
398.818,853.337
398.769,715.575
398.72,612.381
398.671,775.922
398.623,686.226
398.574,886.322
398.525,494.074
398.476,343.318
398.427,432.278
398.378,571.083
398.329,343.568
398.28,449.696
398.231,481.564
398.183,416.06
398.134,420.136
398.085,151.656
398.036,262.628
397.987,218.112
397.938,246.022
397.889,229.319
397.84,58.8586
397.792,-70.4663
397.743,90.4497
397.694,156.647
397.645,160
397.596,178.434
397.547,188.906
397.498,-65.7617
397.449,-0.58629
397.4,5.51532
397.352,-131.591
397.303,-7.88364
397.254,64.7059
397.205,90.1034
397.156,-20.8024
397.107,22.9769
397.058,-125.593
397.009,-113.542
396.96,23.2579
396.912,-76.2547
396.863,90.9312
396.814,202.915
396.765,91.5667
396.716,-44.2288
396.667,83.6489
396.618,-133.831
396.569,105.393
396.52,133.449
396.472,-173.911
396.423,92.4388
396.374,139.681
396.325,142.704
396.276,260.556
396.227,89.1673
396.178,123.513
396.129,196.724
396.08,-78.3333
396.032,-61.6728
395.983,126.939
395.934,142.515
395.885,32.9232
395.836,-110.899
395.787,115.217
395.738,-13.7112
395.689,112.278
395.641,12.2069
395.592,19.0263
395.543,64.8129
395.494,70.5728
395.445,-39.7624
395.396,67.8612
395.347,39.4875
395.298,7.05413
395.249,113.629
395.201,-79.8601
395.152,-157.499
395.103,-42.1366
395.054,140.352
395.005,79.886
394.956,83.3817
394.907,34.8466
394.858,49.2873
394.809,-28.3088
394.761,120.123
394.712,-6.43963
394.663,-56.7847
