406.64,78,47.2673,-81,-20.8994,257,137,31.1006,51,6.43394,133
406.591,102.409,45.338,49.3529,-30.5516,43.5027,-131.639,-212.594,50.3913,177.845,-17.6036
406.542,42.8173,-66.5912,18.7274,19.8057,7.88695,100.712,101.732,367.881,-121.779,219.82
406.493,22.2259,-81.5205,-93.9291,-82.8492,-34.7661,143.147,153.169,345.463,27.5541,193.311
406.444,73.6346,32.5503,-6.59096,-45.5192,165.656,192.61,50.5898,71.9523,-114.11,-162.319
406.396,-41.9568,18.621,211.813,159.867,20.1041,-55.9875,-124.073,-69.6872,24.2242,100.021
406.347,163.452,-28.3082,63.232,-20.7409,-60.5554,156.403,73.2718,73.6738,-115.442,-20.5941
406.298,21.8605,141.763,159.64,76.6319,-160.301,166.863,-20.3525,-13.9479,-94.1405,-57.259
406.249,-121.731,93.8333,-28.9723,-14.9941,-75.0529,-97.7557,131.041,56.4251,265.267,-14.9222
406.2,-220.322,31.904,31.3879,135.394,-39.7478,187.632,-83.5853,68.8238,131.738,46.4476
406.151,23.0865,171.975,-115.27,95.807,-15.4143,-162,-161.299,214.272,-65.8837,-234.252
406.102,14.4951,30.0455,-46.9456,-0.811192,-252.182,-65.7112,29.0205,76.7219,122.492,-111.002
406.053,-97.0962,158.116,168.44,-19.4561,-93.9868,-12.3756,121.426,-33.905,206.944,-18.6836
406.004,29.3124,44.187,-12.1662,131.93,-9.67635,-82.045,137.864,61.4633,171.41,159.721
405.956,-175.279,131.258,-16.8127,0.320162,-9.32564,31.299,123.302,153.89,-19.1879,91.1603
405.907,-54.8703,165.328,83.5614,-194.365,-117.026,29.6776,-37.3122,25.3055,29.1746,-128.492
405.858,50.5383,-3.60076,-12.0634,124.979,13.2844,-150,3.03721,-158.376,-41.4691,-125.213
405.809,91.947,-163.53,-0.70639,-4.63376,-43.3701,174.367,-56.6192,-27.074,-81.1436,236.182
405.76,-102.644,-132.459,176.691,-30.2821,70.0023,-23.226,206.786,-7.72508,2.194,-60.402
405.711,-172.236,33.6115,124.116,55.0834,93.4398,-50.8892,20.214,-177.423,12.5579,-16.0665
405.662,-201.827,45.6822,-57.5101,-67.5597,-232.266,-246.621,-199.48,44.8956,-154.122,-5.71367
405.613,-112.418,59.753,-138.192,-68.2315,6.98608,100.693,45.8332,-41.7436,74.2154,-98.387
405.564,-197.01,-29.1763,-44.8721,105.137,-262.776,-164.967,-21.7998,17.6086,-22.4103,9.9447
405.516,-224.601,11.8945,-53.5336,-50.4907,110.511,-82.6839,70.5747,142.018,101.972,-241.769
405.467,3.8075,73.9652,22.8196,-25.1485,-84.1162,74.6734,-45.0579,-137.621,54.3752,-59.5051
405.418,-81.7839,213.036,-126.843,210.254,10.2084,-60.9626,28.2968,-42.317,-212.309,-49.1798
405.369,135.625,206.107,-26.5163,-22.3424,65.6042,-184.679,-171.387,-200.033,-40.0201,-111.871
405.32,59.0334,-157.823,29.8441,41.0217,-215.107,4.62522,-48.093,47.2796,32.3375,-75.571
405.271,76.4421,160.248,124.237,83.4103,-122.908,-196.074,-65.7675,60.6729,-29.3019,146.811
405.222,-50.1493,48.319,-126.404,-224.263,-16.6149,-15.7801,-28.4362,-31.9584,-220.012,-148.83
405.173,2.25938,-92.6103,56.9412,103.069,22.7478,-96.455,-54.1013,-55.6259,-6.7157,49.4987
405.125,140.668,-4.53953,-91.7066,-88.5679,128.179,15.8798,95.2709,-272.368,140.682,-109.16
405.076,-12.9233,-139.469,89.6528,-164.267,-129.461,77.2684,15.6641,40.9197,-14.9234,32.1748
405.027,-172.515,-66.398,36.0396,-19.9498,75.8728,-229.419,-1.97205,-85.7345,-14.5719,122.584
404.978,-71.106,-49.3273,60.4201,-84.6143,-185.82,-69.1516,-113.647,-70.4233,42.7957,52.9993
404.929,-130.697,7.74346,60.806,-79.2925,34.468,62.2061,-7.32386,-205.149,122.202,75.3998
404.88,16.7113,-59.1858,36.1866,-59.9651,7.84788,6.5871,-113,168.199,-7.40642,96.8143
404.831,1.1199,15.885,-171.483,-24.6249,58.2391,89.9767,68.3459,-7.39124,7.95349,-19.8015
404.782,-5.47145,-33.0443,152.873,-106.296,-83.4131,108.398,-8.27621,-118.07,-33.694,-102.481
404.733,63.9372,-178.974,132.294,1.03978,-134.157,25.7992,91.1085,9.25542,-76.365,-109.188
404.685,-70.6542,-18.9028,-127.345,-111.626,-174.944,-0.833353,18.5013,-30.3914,153.016,-37.875
404.636,15.7545,139.168,92.0072,128.738,-122.726,-21.4805,31.8763,-207.106,18.424,19.4789
404.587,-193.837,-89.7613,166.423,-88.8934,-93.4692,-138.17,-111.788,-18.816,-106.241,-109.19
404.538,-91.4282,-15.6906,-23.1868,21.4507,-259.277,-169.906,103.569,120.575,-94.9374,104.168
404.489,-72.0196,-286.62,70.1831,20.8203,-153.114,-82.6241,103.992,-45.0413,-68.6235,-161.49
404.44,-102.611,23.4509,-49.4527,-197.861,-213.929,107.743,165.433,-6.69768,106.747,-18.1874
404.391,56.7977,142.522,49.9071,101.476,-40.69,26.1446,-15.1624,57.6779,120.17,21.1733
404.342,138.206,-218.408,51.2887,97.8824,-49.3731,111.547,-57.8246,63.0752,26.5711,-134.503
404.293,-49.385,33.6632,34.667,-25.7411,-194.129,114.977,93.5459,-131.586,117.971,6.81626
404.245,-99.9764,-21.2661,171.071,-22.3925,-125.922,47.3868,250.009,71.7548,86.3883,-58.8405
404.196,-90.5677,265.805,-27.5383,83.9815,9.38262,-133.28,223.512,-61.8823,-4.22891,-116.536
404.147,-112.159,22.8754,146.847,164.399,60.7758,53.055,-111.095,26.4664,42.1415,79.8116
404.098,-181.75,-155.054,173.276,78.8151,3.16594,-85.5954,-72.7903,70.8564,16.5176,-143.849
404.049,-77.3418,9.01692,70.6882,142.226,-253.593,105.771,-20.4586,24.2458,-126.153,61.4847
404,-100.933,32.0877,24.0683,39.6281,62.6755,-50.8526,-5.10659,7.61544,33.1804,25.8722
403.951,-83.5245,5.1584,186.473,226.049,132.128,96.5213,113.286,42.9909,-38.4613,-93.7897
403.902,-144.116,5.22913,70.8886,111.488,-93.494,251.989,76.7028,-124.675,26.8952,164.593
403.853,-87.7072,54.2999,135.293,91.8945,-90.2216,-2.57423,266.166,140.69,142.302,25.0125
403.805,-75.2986,63.3706,27.6876,145.309,146.165,151.832,10.6091,190.153,57.7181,280.469
403.756,-67.89,-70.5587,149.085,249.761,43.6147,46.2527,-36.0388,105.604,-21.9122,191.979
403.707,-92.4814,105.512,92.4971,305.249,-89.0472,182.683,46.324,83.0227,4.44267,130.441
403.658,-67.0728,148.583,53.8884,95.7019,-85.7706,66.12,211.762,195.469,103.833,117.88
403.609,-31.6642,72.6534,174.297,77.1017,-14.4586,105.533,-80.8393,43.9032,65.2397,283.367
403.56,48.7444,113.724,104.717,247.537,-122.164,293.016,127.534,182.333,228.682,240.893
403.511,68.1529,-27.2053,216.146,372.04,114.192,239.54,-55.084,303.844,59.122,87.357
403.462,-33.4386,147.865,30.5585,257.546,-13.4005,230.045,178.313,31.308,443.622,190.805
403.413,95.9699,-40.064,100.946,191.009,226.06,77.4999,354.833,-1.32307,222.168,160.276
403.365,33.3784,138.007,133.356,402.507,125.587,287.973,262.379,310.133,237.657,331.792
403.316,108.787,-2.92302,-42.2644,513.079,237.119,165.472,245.891,258.669,65.101,351.368
403.267,-1.80494,-187.853,136.115,139.589,95.637,181.939,228.394,163.16,303.564,298.934
403.218,32.6033,-81.7823,245.557,477.092,-36.9758,133.396,190.88,147.616,352.107,136.432
403.169,251.011,148.288,132.997,384.651,245.483,80.8217,302.388,495.175,39.5755,391.959
403.12,31.4193,56.358,202.429,435.2,155.032,425.337,218.904,149.734,338.04,110.478
403.071,-36.1729,123.428,145.863,403.754,43.4856,436.963,333.429,290.23,396.605,240.948
403.022,45.2347,144.498,400.339,231.26,98.9121,446.595,12.8923,274.764,184.126,349.494
402.974,-32.3581,12.5669,247.837,380.76,208.417,344.198,109.288,261.29,189.589,344.073
402.925,-92.9512,10.6359,158.282,353.289,334.033,595.847,399.799,404.855,266.075,519.705
402.876,-39.5447,23.7045,145.706,499.844,520.797,358.5,509.431,279.425,484.643,548.402
402.827,-32.1387,11.7726,199.137,373.404,513.646,311.064,338.043,408.996,281.214,317.034
402.778,-137.733,87.84,172.573,432.947,372.424,402.642,446.636,413.609,612.821,425.626
402.729,-35.3288,200.907,265.023,599.543,469.18,208.186,350.232,491.246,337.443,336.224
402.68,21.0747,109.972,268.493,683.195,408.953,486.756,454.83,479.902,493.03,517.85
402.631,38.4771,24.0368,29.9106,579.841,463.722,446.398,549.486,725.631,555.677,619.565
402.582,89.8781,-6.90014,304.335,566.459,676.616,615.079,652.2,570.386,466.315,619.31
402.534,-67.7227,280.161,79.7678,688.101,547.549,613.809,635.939,661.119,464.927,483.011
402.485,175.674,144.22,37.1412,631.755,568.428,679.558,820.727,498.828,801.63,446.654
402.436,34.0691,58.2772,78.5119,498.363,735.395,754.347,510.474,540.497,737.406,747.379
402.387,37.4608,210.331,41.8806,514.941,665.404,847.185,731.191,627.203,744.164,552.135
402.338,63.8488,146.381,240.281,650.551,574.333,885.061,787.988,844,881.958,626.848
402.289,222.233,242.427,308.734,649.187,775.31,902.949,791.799,610.787,1176.87,776.629
402.24,-15.3887,192.468,436.224,649.818,962.466,686.77,966.659,923.594,1013.81,676.42
402.191,-40.0161,181.503,124.668,881.497,951.701,1070.64,954.562,908.488,1102.73,1045.29
402.142,169.349,140.53,231.062,810.207,1112,1092.62,1064.49,998.398,1169.68,1110.29
