406.64,-20.8994
406.591,-30.5516
406.542,19.8057
406.493,-82.8492
406.444,-45.5192
406.396,159.867
406.347,-20.7409
406.298,76.6319
406.249,-14.9941
406.2,135.394
406.151,95.807
406.102,-0.811192
406.053,-19.4561
406.004,131.93
405.956,0.320162
405.907,-194.365
405.858,124.979
405.809,-4.63376
405.76,-30.2821
405.711,55.0834
405.662,-67.5597
405.613,-68.2315
405.564,105.137
405.516,-50.4907
405.467,-25.1485
405.418,210.254
405.369,-22.3424
405.32,41.0217
405.271,83.4103
405.222,-224.263
405.173,103.069
405.125,-88.5679
405.076,-164.267
405.027,-19.9498
404.978,-84.6143
404.929,-79.2925
404.88,-59.9651
404.831,-24.6249
404.782,-106.296
404.733,1.03978
404.685,-111.626
404.636,128.738
404.587,-88.8934
404.538,21.4507
404.489,20.8203
404.44,-197.861
404.391,101.476
404.342,97.8824
404.293,-25.7411
404.245,-22.3925
404.196,83.9815
404.147,164.399
404.098,78.8151
404.049,142.226
404,39.6281
403.951,226.049
403.902,111.488
403.853,91.8945
403.805,145.309
403.756,249.761
403.707,305.249
403.658,95.7019
403.609,77.1017
403.56,247.537
403.511,372.04
403.462,257.546
403.413,191.009
403.365,402.507
403.316,513.079
403.267,139.589
403.218,477.092
403.169,384.651
403.12,435.2
403.071,403.754
403.022,231.26
402.974,380.76
402.925,353.289
402.876,499.844
402.827,373.404
402.778,432.947
402.729,599.543
402.68,683.195
402.631,579.841
402.582,566.459
402.534,688.101
402.485,631.755
402.436,498.363
402.387,514.941
402.338,650.551
402.289,649.187
402.24,649.818
402.191,881.497
402.142,810.207
402.094,1044.95
402.045,839.681
401.996,1369.48
401.947,1264.36
401.898,1449.25
401.849,1568.19
401.8,1844.2
401.751,2041.3
401.702,2073.42
401.654,2263.56
401.605,2678.8
401.556,2840.14
401.507,3268.57
401.458,3781.16
401.409,3968.85
401.36,4433.63
401.311,5069.59
401.262,5480.71
401.214,6039.96
401.165,6391.32
401.116,7034.79
401.067,7668.44
401.018,8097.19
400.969,8231.93
400.92,8831.67
400.871,9262.48
400.822,9651.28
400.774,9785
400.725,10124.6
400.676,10407.1
400.627,10339.5
400.578,10140.5
400.529,9978.12
400.48,9864.41
400.431,9276.24
400.383,8815.53
400.334,8324.27
400.285,7834.46
400.236,7008.01
400.187,6417.9
400.138,5605.14
400.089,5024.71
400.04,4541.71
399.991,3826.11
399.943,3654
399.894,2924.38
399.845,2800.29
399.796,2230.78
399.747,1836.81
399.698,1549.49
399.649,1404.89
399.6,1272.1
399.551,934.098
399.503,969.974
399.454,838.819
399.405,814.664
399.356,535.526
399.307,701.498
399.258,785.718
399.209,678.173
399.16,578.874
399.111,652.916
399.063,507.339
399.014,445.16
398.965,704.523
398.916,490.436
398.867,477.878
398.818,374.913
398.769,383.579
398.72,364.927
398.671,617.036
398.623,522.908
398.574,439.479
398.525,252.735
398.476,399.732
398.427,387.506
398.378,196.97
398.329,195.11
398.28,380.994
398.231,258.567
398.183,271.759
398.134,85.5203
398.085,141.821
398.036,169.668
397.987,58.9769
397.938,115.706
397.889,125.834
397.84,112.291
397.792,-22.0074
397.743,-65.1212
397.694,-121.084
397.645,-165.949
397.596,-62.7286
397.547,-73.4634
397.498,-49.2181
397.449,-80.0411
397.4,-178.002
397.352,-121.117
397.303,-76.3896
397.254,-11.8475
397.205,-126.556
397.156,-21.5289
397.107,-57.769
397.058,-48.3151
397.009,49.8508
396.96,38.7138
396.912,-32.7723
396.863,-25.6068
396.814,-39.7777
396.765,4.72539
396.716,70.925
396.667,-54.2123
396.618,-19.6859
396.569,-115.48
396.52,-69.5801
396.472,-18.9413
396.423,180.485
396.374,33.6664
396.325,193.608
396.276,38.3214
396.227,-149.259
396.178,-80.0675
396.129,104.997
396.08,-161.13
396.032,-53.4528
395.983,-95.9065
395.934,-50.4933
395.885,-1.18
395.836,58.0476
395.787,-64.8398
395.738,-11.8339
395.689,81.1246
395.641,50.0246
395.592,38.8498
395.543,95.6277
395.494,-143.688
395.445,-113.097
395.396,-68.5293
395.347,-1.97051
395.298,-22.4316
395.249,9.08305
395.201,-17.4243
395.152,-179.996
395.103,-60.5946
395.054,-56.1797
395.005,44.2466
394.956,-17.3291
394.907,49.0869
394.858,-23.5065
394.809,-90.139
394.761,-35.7801
394.712,2.59554
394.663,114.415
