406.64,-81
406.591,49.3529
406.542,18.7274
406.493,-93.9291
406.444,-6.59096
406.396,211.813
406.347,63.232
406.298,159.64
406.249,-28.9723
406.2,31.3879
406.151,-115.27
406.102,-46.9456
406.053,168.44
406.004,-12.1662
405.956,-16.8127
405.907,83.5614
405.858,-12.0634
405.809,-0.70639
405.76,176.691
405.711,124.116
405.662,-57.5101
405.613,-138.192
405.564,-44.8721
405.516,-53.5336
405.467,22.8196
405.418,-126.843
405.369,-26.5163
405.32,29.8441
405.271,124.237
405.222,-126.404
405.173,56.9412
405.125,-91.7066
405.076,89.6528
405.027,36.0396
404.978,60.4201
404.929,60.806
404.88,36.1866
404.831,-171.483
404.782,152.873
404.733,132.294
404.685,-127.345
404.636,92.0072
404.587,166.423
404.538,-23.1868
404.489,70.1831
404.44,-49.4527
404.391,49.9071
404.342,51.2887
404.293,34.667
404.245,171.071
404.196,-27.5383
404.147,146.847
404.098,173.276
404.049,70.6882
404,24.0683
403.951,186.473
403.902,70.8886
403.853,135.293
403.805,27.6876
403.756,149.085
403.707,92.4971
403.658,53.8884
403.609,174.297
403.56,104.717
403.511,216.146
403.462,30.5585
403.413,100.946
403.365,133.356
403.316,-42.2644
403.267,136.115
403.218,245.557
403.169,132.997
403.12,202.429
403.071,145.863
403.022,400.339
402.974,247.837
402.925,158.282
402.876,145.706
402.827,199.137
402.778,172.573
402.729,265.023
402.68,268.493
402.631,29.9106
402.582,304.335
402.534,79.7678
402.485,37.1412
402.436,78.5119
402.387,41.8806
402.338,240.281
402.289,308.734
402.24,436.224
402.191,124.668
402.142,231.062
402.094,301.485
402.045,48.8584
401.996,242.208
401.947,168.57
401.898,292.927
401.849,279.29
401.8,301.633
401.751,196.935
401.702,427.235
401.654,306.528
401.605,407.78
401.556,504.033
401.507,375.232
401.458,293.332
401.409,400.378
401.36,554.413
401.311,593.414
401.262,756.375
401.214,341.188
401.165,642.874
401.116,590.499
401.067,764.025
401.018,763.45
400.969,768.727
400.92,878.866
400.871,1007.88
400.822,1000.73
400.774,953.362
400.725,878.751
400.676,819.877
400.627,1181.82
400.578,997.543
400.529,1060.96
400.48,962.091
400.431,1105.93
400.383,838.432
400.334,1092.61
400.285,834.469
400.236,799.931
400.187,748.041
400.138,732.802
400.089,667.213
400.04,417.227
399.991,657.919
399.943,398.297
399.894,138.269
399.845,247.93
399.796,344.38
399.747,340.619
399.698,397.668
399.649,256.528
399.6,96.1881
399.551,322.767
399.503,161.305
399.454,176.803
399.405,141.333
399.356,217.959
399.307,179.73
399.258,221.691
399.209,144.885
399.16,187.366
399.111,207.207
399.063,195.447
399.014,112.114
398.965,240.286
398.916,248.027
398.867,158.332
398.818,64.2167
398.769,289.784
398.72,168.056
398.671,156.007
398.623,187.689
398.574,196.119
398.525,0.257119
398.476,5.10363
398.427,58.7088
398.378,-21.9552
398.329,60.1024
398.28,159.9
398.231,118.385
398.183,348.554
398.134,124.334
398.085,131.637
398.036,2.44104
397.987,-164.338
397.938,82.3332
397.889,109.446
397.84,-139.158
397.792,157.526
397.743,76.4831
397.694,56.5916
397.645,-20.1987
397.596,-82.9473
397.547,184.371
397.498,61.6981
397.449,116.944
397.4,76.0844
397.352,115.079
397.303,33.8851
397.254,79.472
397.205,65.8271
397.156,7.90425
397.107,0.684383
397.058,-92.8569
397.009,59.3014
396.96,-46.8535
396.912,12.6517
396.863,-19.1707
396.814,84.6877
396.765,150.25
396.716,-119.562
396.667,122.298
396.618,127.895
396.569,144.191
396.52,1.16505
396.472,91.8443
396.423,-66.7615
396.374,20.3603
396.325,52.2647
396.276,-19.0684
396.227,70.3878
396.178,117.673
396.129,164.793
396.08,246.767
396.032,187.588
395.983,289.272
395.934,127.809
395.885,24.1666
395.836,-1.6141
395.787,57.5121
395.738,34.5556
395.689,91.5252
395.641,-3.58633
395.592,101.239
395.543,72.0233
395.494,144.765
395.445,136.476
395.396,47.1259
395.347,-85.3071
395.298,180.258
395.249,34.822
395.201,204.368
395.152,-75.1297
395.103,132.34
395.054,-71.2053
395.005,264.265
394.956,-57.272
394.907,98.1455
394.858,-76.4492
394.809,-136.101
394.761,101.28
394.712,47.6949
394.663,-45.5853
