405.418,-4.97027,-33.6168,-54.6869,-68.8837,-56.1081,84.0782,-22.8425
405.369,-53.3595,61.0033,-76.1056,-101.3,-9.50434,9.70491,-16.2312
405.32,-151.761,-94.386,-278.583,44.3054,4.11052,-17.6802,13.3843
405.271,123.852,-67.7954,-126.074,105.949,104.746,65.9413,-33.0022
405.222,-4.52181,99.8254,-106.52,92.6025,59.3924,-70.4434,25.6128
405.174,-80.9134,129.477,78.0883,67.2483,37.026,13.1658,-115.782
405.125,-12.3056,-92.9015,85.7474,57.8877,-72.3647,-44.2219,-18.1819
405.076,99.3178,-66.3104,-51.6277,-118.508,41.2455,98.4002,57.4385
405.027,-56.0626,-5.70576,-45.0374,-61.9258,-71.1442,-30.9761,-125.954
404.978,-160.466,-7.09189,117.598,111.699,-43.5494,-0.363876,-30.3563
404.929,-25.8659,-41.4836,20.2499,88.3527,1.05866,-37.7524,-58.751
404.88,-142.265,-53.8826,-19.134,116.007,-115.346,-14.1426,-37.1464
404.831,-7.66185,81.7376,78.4976,-12.3578,-111.772,99.4831,72.4736
404.782,124.964,-10.6355,152.174,149.284,45.8314,-116.903,9.09907
404.734,29.5935,-143.043,204.885,60.9391,-63.556,-13.3022,63.7235
404.685,72.2182,25.5541,65.5719,9.56814,19.0517,90.3225,66.3548
404.636,-25.1618,90.1879,-21.8007,-76.8286,67.6834,94.9598,-19.0238
404.587,39.4552,56.8267,54.8239,-96.2452,-92.7053,122.601,-107.423
404.538,8.07524,-92.563,-66.5634,12.3549,6.89479,139.247,90.1909
404.489,213.71,109.055,51.0484,53.9832,-24.4926,55.8855,-60.1897
404.44,97.3533,180.716,-38.3324,42.6172,99.137,44.513,139.436
404.391,-19.0241,52.3684,66.2909,83.2566,55.7813,3.13434,137.084
404.342,179.606,40.9987,40.935,43.8963,185.441,-56.256,222.742
404.294,201.255,16.6235,89.5854,91.5376,6.09253,68.3613,-3.61582
404.245,10.889,126.262,-37.7851,44.1789,124.732,-1.01505,173.02
404.196,-29.4967,-38.1088,-40.1898,91.8203,18.3746,-36.4035,82.6661
404.147,71.1227,100.517,-14.5884,74.4673,103.013,71.2164,117.306
404.098,36.748,103.164,111.053,117.119,148.675,-4.16003,111.949
404.049,197.384,143.818,196.75,231.8,20.3217,83.465,38.5822
404,221.036,275.5,131.453,111.481,178.974,260.121,159.221
403.951,48.6757,4.15884,58.1186,134.143,39.6302,88.7769,-37.1484
403.902,61.3011,-29.2292,194.801,262.833,99.2716,209.427,225.49
403.854,228.942,178.41,144.507,181.532,68.9183,189.089,114.146
403.805,-7.42271,324.104,196.213,102.201,108.567,151.744,35.7793
403.756,239.213,207.802,110.91,154.865,242.247,84.3877,171.42
403.707,-35.1532,265.492,211.611,355.577,69.9202,139.029,153.074
403.658,164.474,199.18,56.2972,168.291,44.5571,100.673,181.729
403.609,208.122,89.8405,157.97,188.974,134.206,226.327,51.3724
403.56,209.774,111.488,262.697,148.653,23.8506,226.995,370.038
403.511,294.434,162.146,260.451,244.342,95.4883,186.659,166.717
403.462,345.105,130.807,263.205,232.047,241.166,202.319,284.386
403.414,213.77,204.475,241.954,288.761,264.875,165.978,221.062
403.365,123.415,165.148,290.71,190.467,273.589,200.636,166.723
403.316,343.071,350.844,280.477,205.156,146.282,406.322,258.389
403.267,316.744,406.577,210.222,305.868,167.955,257.014,322.073
403.218,288.412,354.311,126.927,296.596,204.639,96.6706,182.748
403.169,203.07,257.022,159.618,316.327,155.321,294.331,262.416
403.12,285.728,221.711,233.337,450.086,224.006,408.028,174.083
403.071,271.392,388.421,324.099,155.815,269.712,205.714,312.756
403.023,274.054,283.141,364.897,336.522,326.436,202.376,299.443
402.974,291.718,339.853,389.711,282.253,201.148,198.038,241.122
402.925,291.383,290.565,219.486,140.947,344.863,189.697,274.798
402.876,315.05,371.282,311.241,311.646,222.582,359.375,350.486
402.827,291.717,256.994,267.007,332.381,244.281,218.056,316.178
402.778,203.373,443.716,440.808,253.104,253.986,238.722,485.886
402.729,286.029,208.43,240.601,439.847,191.681,242.39,194.58
402.68,410.701,462.147,367.373,201.579,106.348,276.062,359.257
402.631,461.388,301.877,332.169,231.272,343.042,322.743,304.947
402.583,455.078,303.581,432.982,105.945,295.769,343.43,256.623
402.534,430.764,372.295,372.804,369.643,222.473,383.123,366.306
402.485,520.454,313.009,414.619,451.405,380.191,281.808,345.998
402.436,322.133,417.728,311.417,340.159,324.927,346.486,425.694
402.387,485.807,357.452,329.189,472.915,282.642,304.165,311.385
402.338,485.492,425.175,365.974,464.692,290.348,270.832,322.061
402.289,374.165,497.916,445.786,323.438,413.075,475.517,330.736
402.24,438.83,316.637,349.591,402.168,464.831,315.203,297.404
402.191,431.496,317.326,480.4,442.916,402.58,464.883,374.074
402.143,619.172,458.031,495.243,478.674,473.326,443.573,428.753
402.094,740.869,518.762,430.066,577.451,632.108,342.243,479.44
402.045,508.55,727.528,412.861,506.227,521.892,442.906,439.12
401.996,697.219,663.308,698.719,499.979,440.633,540.584,469.792
401.947,860.909,714.077,629.624,717.763,523.365,462.254,497.46
401.898,939.609,621.828,722.525,640.561,539.104,564.917,482.12
401.849,1163.32,658.558,773.451,783.359,554.836,708.596,564.775
401.8,1115.04,921.32,792.382,799.173,570.559,573.26,680.438
401.751,1229.74,966.114,865.319,829.978,836.317,660.903,662.097
401.703,1179.43,1161.93,1057.31,966.796,954.127,873.561,783.748
401.654,1426.12,1105.74,1067.33,1081.64,1010.95,918.228,889.405
401.605,1648.82,1350.55,1083.33,1042.47,943.74,851.866,947.056
401.556,1588.51,1521.4,1107.31,1366.33,1053.51,1032.49,1028.69
401.507,2154.2,1598.26,1487.37,1435.23,1171.3,1102.11,1049.31
401.458,2010.9,1837.14,1371.47,1521.12,1340.09,1169.71,1216.92
401.409,2448.59,2094.04,1656.57,1581,1363.89,1200.28,1272.51
401.36,2474.27,2008.93,1748.72,1741.88,1497.67,1650.87,1343.07
401.311,2690.92,2297.81,2148.95,1918.76,1705.46,1615.45,1388.6
401.263,3142.57,2440.69,2024.2,2058.66,2037.29,1932,1587.1
401.214,3203.21,2588.55,2330.43,2312.56,2008.12,2080.55,1928.59
401.165,3463.81,2950.43,2547.74,2511.48,2128.89,2170.06,2125.09
401.116,3823.38,3098.31,2695.06,2688.4,2551.7,2203.51,2011.52
401.067,4049.92,3365.17,2822.38,2702.27,2473.48,2286.88,2092.86
401.018,4231.41,3501.01,3349.78,3029.11,2641.18,2596.22,2413.16
400.969,4599.85,3935.84,3333.21,3186.95,3084.91,2706.5,2576.42
400.92,4906.24,3946.63,3721.64,3348.74,3210.63,2941.72,2570.59
400.871,4773.53,4164.34,3878.1,3536.48,3176.25,3026.86,2838.68
400.823,5008.71,4363.99,3763.45,3661.16,3361.78,3133.9,2931.69
400.774,5311.8,4410.55,4184.74,3808.75,3366.21,3382.85,2996.59
400.725,5175.77,4506.99,4376.06,3959.27,3584.55,3313.68,3040.36
400.676,5092.57,4891.36,4270.25,3971.66,3506.76,3364.36,3187
400.627,5333.23,4680.6,4476.31,3854.88,3566.81,3562.92,3166.5
400.578,5202.73,4875.67,4316.22,4105.96,3692.73,3407.31,3316.86
400.529,4811.02,4607.56,4235.9,3938.89,3653.49,3472.52,3133.03
400.48,4804.09,4495.21,4218.37,4142.64,3511.04,3410.55,3267.02
400.432,4781.97,4310.63,4025.6,3812.18,3471.38,3167.37,3066.82
400.383,4219.62,4229.82,3963.57,3727.45,3460.51,3170.96,3126.41
400.334,4121,4202.79,3917.31,3557.49,3222.4,3067.35,3042.81
400.285,3790.16,3653.48,3564.76,3279.23,3098.03,2806.49,2667.95
400.236,3503.06,3500.86,3378.86,3178.71,2796.38,2666.39,2550.83
400.187,3331.72,3109.95,3303.69,2894.92,2553.43,2598.07,2291.47
400.138,2962.13,2977.76,2832.17,2423.78,2493.22,2286.5,2145.86
400.089,2708.29,2646.31,2619.28,2477.37,2231.76,2284.69,2107.03
400.04,2310.2,2370.56,2264.05,2217.72,2023.01,1884.65,1689.95
399.992,2171.88,2055.54,1948.45,1884.78,1848.02,1741.36,1682.64
399.943,1826.35,1734.24,1974.6,1703.57,1387.72,1494.85,1540.14
399.894,1477.58,1530.7,1649.51,1573.13,1453.19,1463.14,1356.43
399.845,1393.62,1482.96,1381.1,1389.48,1246.48,1197.24,1348.54
399.796,1241.51,1164.03,1375.48,1302.64,1100.57,1067.16,1161.49
399.747,1098.24,1204.93,1195.7,1155.64,1050.5,1157.95,956.274
399.698,871.847,922.692,982.704,844.443,1000.31,864.617,944.93
399.649,939.355,843.317,971.571,961.132,892.005,968.18,979.508
399.6,827.802,930.886,684.301,826.76,764.602,780.675,697.999
399.552,711.196,811.417,790.952,736.314,880.165,743.112,744.43
399.503,682.572,708.909,727.608,741.846,922.751,814.547,690.854
399.454,750.974,774.416,665.253,909.433,600.308,743.005,845.313
399.405,636.424,884.003,668.934,758.075,629.863,678.498,709.826
399.356,541.938,717.663,857.749,886.795,797.537,847.086,705.404
399.307,573.559,752.416,771.704,706.618,770.349,818.803,907.119
399.258,816.349,658.305,679.757,852.58,880.322,772.657,898.002
399.209,620.32,603.347,751.981,705.718,773.471,760.68,755.043
399.16,600.48,769.614,668.41,770.049,957.843,825.917,828.283
399.112,517.869,637.125,597.036,723.621,842.466,784.396,728.759
399.063,561.523,679.89,752.953,784.464,773.323,949.157,840.505
399.014,584.48,542.937,652.182,722.604,863.481,943.233,874.565
398.965,729.776,537.287,739.731,649.043,717.953,790.615,818.947
398.916,419.406,480.975,820.674,618.811,760.755,671.315,955.687
398.867,480.387,530.035,648.964,771.974,741.934,735.38,813.798
398.818,638.779,476.486,615.593,748.554,712.495,657.836,672.268
398.769,346.569,462.336,484.588,509.494,757.47,564.682,632.126
398.72,358.759,353.592,467.968,493.811,687.864,560.941,500.389
398.672,271.378,505.29,480.784,546.571,620.669,566.636,642.089
398.623,275.434,523.458,627.085,531.782,544.892,524.771,716.258
398.574,272.939,351.051,356.802,568.446,567.554,402.336,497.858
398.525,249.892,296.059,263.873,466.547,462.65,503.348,465.879
398.476,195.285,405.523,356.392,309.047,538.189,378.805,438.341
398.427,294.125,304.43,295.361,239.947,358.15,359.687,553.255
398.378,133.392,297.754,438.785,387.295,341.509,219.984,438.602
398.329,234.074,214.483,247.616,181.051,433.301,423.708,614.376
398.28,101.158,178.599,284.812,347.205,300.491,375.856,251.534
398.232,156.622,266.11,414.438,316.771,367.055,287.374,398.052
398.183,99.4507,132.979,269.425,281.69,234.972,278.246,307.942
398.134,27.6105,169.175,274.718,269.943,289.217,191.449,264.158
398.085,47.0818,160.691,179.303,262.507,422.813,123.951,111.668
398.036,112.849,251.508,185.153,161.34,295.699,116.732,157.453
397.987,158.886,176.588,214.271,142.411,105.786,165.778,179.506
397.938,129.154,184.887,17.5754,133.705,78.0622,180.061,56.7767
397.889,37.6098,88.371,115.052,94.1893,39.5252,138.539,259.255
397.841,95.2297,183.022,144.729,41.8232,171.172,295.198,36.8987
397.792,10.9829,46.8012,167.555,57.5857,-68.0649,201.999,214.672
397.743,62.8372,124.676,47.4599,45.453,48.7795,16.8725,131.561
397.694,73.7702,63.6262,59.4093,-59.6285,-102.309,213.82,74.5067
397.645,71.747,-78.412,52.403,67.3371,24.6407,35.8133,152.498
397.596,13.7325,-9.44756,117.426,83.3434,84.6389,74.8042,140.51
397.547,-35.3051,-62.4945,22.4272,-20.6806,27.6237,-19.2251,61.4984
397.498,-23.386,0.420067,-78.6635,42.2477,-59.4579,-51.309,-115.584
397.449,22.4735,14.2819,32.1838,79.13,56.4011,180.565,12.2636
397.401,70.2538,-53.952,-42.0466,29.9227,-80.8312,-29.6448,30.0408
397.352,8.92488,-29.3008,49.6196,6.59375,-77.196,-19.9864,-1.29158
397.303,-50.5412,-56.7766,24.1766,-93.8851,19.3309,-13.4527,67.2537
397.254,20.8505,96.6239,-67.4405,-37.5155,67.7412,92.9508,-11.3454
397.205,15.0904,-26.1284,179.826,-42.2937,71.0034,28.2015,36.8944
397.156,15.16,-32.0705,-100.086,-3.23526,214.123,36.276,15.9676
397.107,212.067,22.8152,28.7822,29.6568,-40.9583,38.1717,23.8594
397.058,22.7866,-13.4841,8.49138,-45.6469,-38.2736,-13.1261,124.576
397.009,-35.7091,138.041,-34.0099,119.873,58.2356,27.381,114.11
396.961,26.5977,-67.6407,101.315,119.225,-68.4587,33.6957,-73.5777
396.912,-11.2936,-2.54428,99.4759,68.3675,22.6402,201.83,57.5278
396.863,62.6174,21.3652,24.4152,-20.717,-3.44967,-43.2447,92.4521
396.814,-217.689,71.0863,-1.87212,30.9917,-7.74499,-44.5482,5.17034
396.765,-41.2026,44.6136,109.666,17.51,-79.2517,50.9618,75.6891
396.716,51.1136,-39.0703,161.052,81.844,-76.9651,-26.7201,12.0148
396.667,30.2468,-41.9567,-91.8032,-36.0213,-12.8555,-64.6045,187.164
396.618,45.1959,-18.0235,4.11625,-40.093,148.112,-39.674,-44.8762
396.569,-26.0369,19.7423,-47.1296,151.693,-170.127,17.0889,32.8879
396.521,69.5624,50.3487,105.481,71.3308,52.4473,-33.3175,-2.51295
396.472,-3.99861,55.7985,26.9496,15.7804,-41.1173,27.1151,-2.08021
396.423,91.2881,6.0872,-44.776,66.0748,7.15549,-50.6086,14.2003
396.374,-40.5743,54.2298,-84.677,88.237,-72.7233,68.5267,-42.6699
396.325,30.4207,19.2371,-15.7077,0.249474,53.269,63.5379,-1.67922
396.276,70.2965,30.1119,36.1649,25.1213,-8.85577,-51.5936,32.1915
396.227,98.0581,79.8759,108.95,107.893,10.8915,8.14826,124.957
396.178,103.711,14.5257,97.6398,66.5611,-4.47217,84.7942,107.62
396.129,-50.753,4.06025,-129.837,148.133,123.081,20.338,78.1732
396.081,-0.321164,52.5053,160.607,35.6037,-130.484,-29.2268,130.634
396.032,98.0359,6.86307,-12.0048,-26.0459,-30.1648,-67.8895,13.9998
395.983,-4.68768,-135.889,44.272,34.2239,54.1079,0.371036,5.27035
395.934,8.5078,214.319,-57.5363,-4.57537,-69.6998,59.5731,53.4724
395.885,146.65,-122.538,-33.4317,-105.467,-40.5914,-196.314,42.6125
395.836,100.74,32.5161,-7.37398,-1.4189,0.46974,0.731814,127.701
395.787,-30.2397,68.546,14.6422,86.6113,119.506,-11.2552,136.747
395.738,8.72387,-26.482,5.61295,96.6111,31.4992,-27.2942,-149.29
395.69,57.6514,-22.5679,27.5434,-108.469,64.4385,15.6262,110.628
395.641,2.53935,1.31155,18.4383,-29.6125,-44.6751,13.5123,172.544
395.592,70.3937,1.15997,-68.7269,1.23017,40.1721,86.3719,37.4167
395.543,69.2231,75.9892,32.0807,90.0646,131.021,42.204,114.252
395.494,13.0204,-26.2129,-57.1359,-25.1332,22.8392,83.0086,54.0618
395.445,36.7908,-9.45236,72.6344,72.6419,13.612,137.8,-55.1722
395.396,39.5426,-109.726,105.427,97.4189,-49.6495,89.5717,87.5768
395.347,-104.736,182.012,9.18352,86.1801,9.06979,0.308871,-71.6946
395.298,-59.0399,-47.2562,65.914,-46.1018,-47.2265,-16.9824,-35.9967
395.25,-33.3512,107.45,-58.3873,-25.4184,-7.53988,71.7207,-15.306
395.201,-52.6741,75.1629,-24.7246,-38.7459,102.162,-43.5914,47.3824
395.152,31.9983,36.8545,-63.0736,-16.082,73.8687,-41.9272,28.0655
395.103,11.6673,47.5328,60.5909,38.5874,-22.4567,128.748,-43.2711
395.054,17.3273,115.216,-25.7424,58.2631,96.2143,0.420483,-77.6279
395.005,0.979694,-71.1267,-25.105,147.953,95.9004,-17.9307,-46.9918
394.956,98.6336,50.5152,-24.4729,17.6289,-120.459,-110.3,17.6499
394.907,-6.71806,88.1772,112.191,97.2908,7.1607,110.34,-9.70875
394.858,-102.091,29.8319,-33.1521,105.965,96.8161,-195.033,9.9276
394.81,58.5379,37.4752,37.4819,67.6307,83.4821,-28.4264,77.5708
394.761,51.1774,78.1232,159.164,-85.7427,87.1435,-12.8012,91.2207
394.712,90.4488,150.449,-0.551164,-63.5512,83.4488,23.4488,-73.5512
