406.64,137
406.591,-131.639
406.542,100.712
406.493,143.147
406.444,192.61
406.396,-55.9875
406.347,156.403
406.298,166.863
406.249,-97.7557
406.2,187.632
406.151,-162
406.102,-65.7112
406.053,-12.3756
406.004,-82.045
405.956,31.299
405.907,29.6776
405.858,-150
405.809,174.367
405.76,-23.226
405.711,-50.8892
405.662,-246.621
405.613,100.693
405.564,-164.967
405.516,-82.6839
405.467,74.6734
405.418,-60.9626
405.369,-184.679
405.32,4.62522
405.271,-196.074
405.222,-15.7801
405.173,-96.455
405.125,15.8798
405.076,77.2684
405.027,-229.419
404.978,-69.1516
404.929,62.2061
404.88,6.5871
404.831,89.9767
404.782,108.398
404.733,25.7992
404.685,-0.833353
404.636,-21.4805
404.587,-138.17
404.538,-169.906
404.489,-82.6241
404.44,107.743
404.391,26.1446
404.342,111.547
404.293,114.977
404.245,47.3868
404.196,-133.28
404.147,53.055
404.098,-85.5954
404.049,105.771
404,-50.8526
403.951,96.5213
403.902,251.989
403.853,-2.57423
403.805,151.832
403.756,46.2527
403.707,182.683
403.658,66.12
403.609,105.533
403.56,293.016
403.511,239.54
403.462,230.045
403.413,77.4999
403.365,287.973
403.316,165.472
403.267,181.939
403.218,133.396
403.169,80.8217
403.12,425.337
403.071,436.963
403.022,446.595
402.974,344.198
402.925,595.847
402.876,358.5
402.827,311.064
402.778,402.642
402.729,208.186
402.68,486.756
402.631,446.398
402.582,615.079
402.534,613.809
402.485,679.558
402.436,754.347
402.387,847.185
402.338,885.061
402.289,902.949
402.24,686.77
402.191,1070.64
402.142,1092.62
402.094,1225.65
402.045,1491.79
401.996,1545.02
401.947,1593.26
401.898,1983.62
401.849,2100.13
401.8,2378.73
401.751,2657.48
401.702,3033.41
401.654,3264.49
401.605,3796.78
401.556,3988.24
401.507,4636.92
401.458,4964.85
401.409,5714.05
401.36,6128.54
401.311,6775.29
401.262,7516.38
401.214,7986.76
401.165,8679.39
401.116,9568.39
401.067,10160.7
401.018,10793.3
400.969,11598.2
400.92,11973.3
400.871,12517.4
400.822,13122.8
400.774,13179.2
400.725,13611.4
400.676,13550.6
400.627,13560.5
400.578,13595.2
400.529,13245.4
400.48,13037.3
400.431,12496.6
400.383,11733.1
400.334,11419.1
400.285,10491.3
400.236,9497.58
400.187,9079.11
400.138,8124.87
400.089,7135.7
400.04,6385.67
399.991,5613.84
399.943,4682.18
399.894,4438.85
399.845,3614.92
399.796,3441.43
399.747,3055.53
399.698,2539.15
399.649,2340.38
399.6,2020.32
399.551,1991.05
399.503,1778.65
399.454,1754.16
399.405,1498.63
399.356,1584.13
399.307,1410.75
399.258,1387.49
399.209,1404.47
399.16,1520.78
399.111,1400.44
399.063,1347.44
399.014,1469.92
398.965,1276.86
398.916,1357.31
398.867,1195.32
398.818,1126.88
398.769,904.995
398.72,906.73
398.671,1013.21
398.623,1052.45
398.574,754.359
398.525,889.963
398.476,700.3
398.427,658.312
398.378,454.985
398.329,571.352
398.28,504.435
398.231,243.091
398.183,422.366
398.134,389.295
398.085,355.774
398.036,357.769
397.987,510.294
397.938,128.18
397.889,306.386
397.84,176.938
397.792,144.718
397.743,-9.33385
397.694,99.7741
397.645,131.047
397.596,67.3823
397.547,-37.3116
397.498,-196.11
397.449,127.076
397.4,-103.818
397.352,19.1096
397.303,98.9198
397.254,-19.4931
397.205,61.8438
397.156,-99.1065
397.107,71.6633
397.058,-154.884
397.009,-41.7792
396.96,147.096
396.912,195.714
396.863,-69.0674
396.814,111.79
396.765,-139.707
396.716,-48.5835
396.667,58.2784
396.618,-4.16135
396.569,104.107
396.52,203.145
396.472,-49.1483
396.423,25.2331
396.374,-60.6461
396.325,53.2403
396.276,-146.129
396.227,11.2748
396.178,45.5372
396.129,-92.4187
396.08,-184.618
396.032,98.082
395.983,-99.3375
395.934,0.0790004
395.885,138.447
395.836,135.746
395.787,-35.1083
395.738,-127.135
395.689,39.7806
395.641,19.6685
395.592,-122.559
395.543,-151.897
395.494,-1.2489
395.445,-8.60181
395.396,83.0315
395.347,23.6396
395.298,-239.883
395.249,130.601
395.201,77.1601
395.152,-52.3579
395.103,-327.018
395.054,40.335
395.005,11.7802
394.956,-29.8073
394.907,-36.4191
394.858,-44.0434
394.809,-161.713
394.761,-109.409
394.712,-96.0892
394.663,102.715
