404.196,,,0.00128733,0.00640612,0.0086978,0.00872944,0.00829416,0.00793449,0.00952135,0.0068837
404.147,,,0.0020772,0.0103367,0.0140345,0.0140856,0.0133832,0.0128029,0.0153634,0.0111073
404.098,,,0.00331949,0.0165187,0.022428,0.0225096,0.0213872,0.0204598,0.0245516,0.0177502
404.049,,,0.00525378,0.0261443,0.035497,0.0356261,0.0338497,0.0323818,0.038858,0.0280934
404,,,0.00823528,0.0409811,0.0556414,0.0558438,0.0530593,0.0507584,0.0609098,0.0440362
403.951,,,0.0127847,0.0636205,0.0863795,0.0866938,0.082371,0.078799,0.0945583,0.0683633
403.902,,,0.0196567,0.0978174,0.13281,0.133293,0.126647,0.121155,0.145385,0.10511
403.853,,,0.029932,0.14895,0.202235,0.20297,0.19285,0.184487,0.221383,0.160055
403.805,,,0.0451407,0.224633,0.304991,0.306101,0.290838,0.278226,0.333869,0.241379
403.756,,,0.0674227,0.335515,0.455539,0.457196,0.434399,0.415562,0.498672,0.360527
403.707,,,0.0997357,0.496314,0.673861,0.676312,0.642589,0.614724,0.737665,0.533313
403.658,,,0.146117,0.727121,0.987236,0.990828,0.941422,0.900598,1.08071,0.781328
403.609,,,0.212011,1.05503,1.43245,1.43766,1.36597,1.30674,1.56808,1.13368
403.56,,,0.304665,1.5161,2.05846,2.06594,1.96293,1.87781,2.25336,1.62912
403.511,,,0.433602,2.15773,2.92962,2.94028,2.79367,2.67252,3.20701,2.31859
403.462,,,0.611178,3.0414,4.1294,4.14443,3.93777,3.76701,4.52039,3.26813
403.413,,,0.853199,4.24576,5.76461,5.78558,5.49709,5.25871,6.31043,4.56228
403.365,,,1.17961,5.87009,7.97,7.999,7.60014,7.27057,8.72464,6.3077
403.316,,,1.61523,8.03784,10.9132,10.9529,10.4068,9.9555,11.9465,8.63706
403.267,,,2.19046,10.9004,14.7998,14.8536,14.113,13.501,16.2011,11.713
403.218,,,2.942,14.6402,19.8775,19.9498,18.9551,18.1331,21.7596,15.7317
403.169,,,3.91342,19.4743,26.4409,26.5371,25.2139,24.1205,28.9444,20.9261
403.12,,,5.15557,25.6556,34.8335,34.9602,33.217,31.7765,38.1316,27.5682
403.071,,,6.72672,33.4741,45.4489,45.6142,43.3397,41.4603,49.7522,35.9696
403.022,,,8.69233,43.2556,58.7295,58.9431,56.004,53.5755,64.2902,46.4802
402.974,,,11.1244,55.3581,75.1615,75.4349,71.6735,68.5654,82.2781,59.485
402.925,,,14.1001,70.166,95.2666,95.6132,90.8456,86.9062,104.287,75.3968
402.876,,,17.7,88.0802,119.589,120.024,114.04,109.094,130.913,94.6466
402.827,,,22.0055,109.506,148.679,149.22,141.78,135.631,162.757,117.669
402.778,,,27.0954,134.834,183.069,183.735,174.573,167.003,200.403,144.886
402.729,,,33.042,164.426,223.247,224.059,212.887,203.655,244.385,176.684
402.68,,,39.9065,198.586,269.627,270.608,257.114,245.965,295.156,213.391
402.631,,,47.7339,237.538,322.512,323.686,307.546,294.209,353.049,255.246
402.582,,,56.5479,281.399,382.064,383.454,364.334,348.535,418.239,302.377
402.534,,,66.3456,330.155,448.262,449.893,427.46,408.923,490.706,354.768
402.485,,,77.093,383.637,520.876,522.771,496.704,475.165,570.195,412.237
402.436,,,88.7204,441.498,599.436,601.617,571.618,546.831,656.193,474.412
402.387,,,101.12,503.204,683.216,685.701,651.51,623.258,747.906,540.717
402.338,,,114.146,568.022,771.222,774.027,735.432,703.54,844.244,610.368
402.289,,,127.611,635.028,862.197,865.334,822.186,786.532,943.834,682.369
402.24,,,141.293,703.115,954.642,958.115,910.34,870.864,1045.03,755.532
402.191,,,154.939,771.022,1046.84,1050.65,998.261,954.972,1145.96,828.501
402.142,,,168.27,837.362,1136.91,1141.05,1084.15,1037.14,1244.56,899.787
402.094,,,180.992,900.671,1222.87,1227.32,1166.12,1115.55,1338.66,967.815
402.045,,,192.806,959.456,1302.68,1307.42,1242.23,1188.36,1426.03,1030.98
401.996,,,203.416,1012.26,1374.37,1379.37,1310.59,1253.76,1504.51,1087.72
401.947,,,212.548,1057.7,1436.07,1441.3,1369.43,1310.05,1572.05,1136.55
401.898,,,219.956,1094.56,1486.12,1491.53,1417.16,1355.7,1626.84,1176.16
401.849,,,225.434,1121.82,1523.14,1528.68,1452.45,1389.47,1667.35,1205.46
401.8,,,228.828,1138.72,1546.07,1551.7,1474.32,1410.39,1692.46,1223.61
401.751,,,230.042,1144.76,1554.27,1559.93,1482.14,1417.87,1701.44,1230.1
401.702,,,229.039,1139.77,1547.5,1553.13,1475.68,1411.69,1694.02,1224.74
401.654,,,225.85,1123.89,1525.95,1531.5,1455.13,1392.03,1670.43,1207.68
401.605,,,220.565,1097.59,1490.24,1495.66,1421.08,1359.46,1631.34,1179.42
401.556,,,213.333,1061.61,1441.38,1446.62,1374.49,1314.88,1577.85,1140.75
401.507,,,204.356,1016.93,1380.72,1385.75,1316.65,1259.55,1511.46,1092.74
401.458,,,193.875,964.778,1309.91,1314.68,1249.12,1194.95,1433.94,1036.7
401.409,,,182.164,906.502,1230.79,1235.26,1173.67,1122.77,1347.32,974.081
401.36,,,169.516,843.56,1145.33,1149.5,1092.18,1044.82,1253.77,906.447
401.311,,,156.23,777.445,1055.56,1059.4,1006.58,962.928,1155.51,835.403
401.262,,,142.602,709.627,963.483,966.988,918.771,878.929,1054.71,762.529
401.214,,,128.911,641.5,870.985,874.153,830.565,794.548,953.453,689.323
401.165,,,115.415,574.34,779.8,782.637,743.612,711.366,853.635,617.157
401.116,,,102.339,509.27,691.453,693.968,659.365,630.772,756.922,547.236
401.067,,,89.8728,447.233,607.222,609.432,579.043,553.934,664.717,480.574
401.018,,,78.1664,388.978,528.128,530.05,503.62,481.781,578.134,417.976
400.969,,,67.3314,335.061,454.923,456.578,433.811,414.999,497.997,360.039
400.92,,,57.441,285.843,388.098,389.51,370.088,354.04,424.845,307.153
400.871,,,48.5325,241.512,327.908,329.101,312.691,299.132,358.956,259.516
400.822,,,40.6116,202.095,274.391,275.389,261.657,250.311,300.371,217.161
400.774,,,33.6568,167.486,227.401,228.229,216.848,207.445,248.933,179.972
400.725,,,27.625,137.47,186.648,187.327,177.986,170.268,204.32,147.718
400.676,,,22.4563,111.749,151.725,152.277,144.684,138.41,166.091,120.08
400.627,,,18.0793,89.9677,122.152,122.596,116.483,111.432,133.718,96.6747
400.578,,,14.4155,71.7356,97.3978,97.7521,92.8779,88.8503,106.62,77.0835
400.529,,,11.3837,56.6487,76.9137,77.1936,73.3444,70.1639,84.1963,60.8718
400.48,,,8.90319,44.3048,60.1541,60.3729,57.3625,54.875,65.8497,47.6077
400.431,,,6.89625,34.3177,46.5943,46.7638,44.432,42.5052,51.006,36.8761
400.383,,,5.29038,26.3264,35.7443,35.8743,34.0855,32.6074,39.1287,28.2891
400.334,,,4.01945,20.002,27.1573,27.2561,25.897,24.774,29.7287,21.4931
400.285,,,3.0245,15.0508,20.4349,20.5093,19.4866,18.6416,22.3698,16.1728
400.236,,,2.25396,11.2163,15.2288,15.2842,14.5221,13.8923,16.6707,12.0525
400.187,,,1.66358,8.27848,11.24,11.2808,10.7183,10.2536,12.3042,8.89563
400.138,,,1.21605,6.0514,8.21618,8.24607,7.83489,7.49514,8.99412,6.50253
400.089,,,0.880363,4.38094,5.94815,5.96979,5.67211,5.42615,6.51134,4.70754
400.04,,,0.631219,3.14113,4.26481,4.28032,4.06689,3.89054,4.66862,3.3753
399.991,,,0.448233,2.23054,3.02847,3.03949,2.88793,2.7627,3.31522,2.39682
399.943,,,0.315235,1.5687,2.12988,2.13763,2.03104,1.94296,2.33154,1.68565
399.894,,,0.219569,1.09264,1.48351,1.48891,1.41467,1.35332,1.62398,1.1741
399.845,,,0.151466,0.753738,1.02337,1.0271,0.975883,0.933565,1.12027,0.809929
399.796,,,0.103482,0.514956,0.699172,0.701716,0.666726,0.637814,0.765373,0.553346
