406.64,51
406.591,50.3913
406.542,367.881
406.493,345.463
406.444,71.9523
406.396,-69.6872
406.347,73.6738
406.298,-13.9479
406.249,56.4251
406.2,68.8238
406.151,214.272
406.102,76.7219
406.053,-33.905
406.004,61.4633
405.956,153.89
405.907,25.3055
405.858,-158.376
405.809,-27.074
405.76,-7.72508
405.711,-177.423
405.662,44.8956
405.613,-41.7436
405.564,17.6086
405.516,142.018
405.467,-137.621
405.418,-42.317
405.369,-200.033
405.32,47.2796
405.271,60.6729
405.222,-31.9584
405.173,-55.6259
405.125,-272.368
405.076,40.9197
405.027,-85.7345
404.978,-70.4233
404.929,-205.149
404.88,168.199
404.831,-7.39124
404.782,-118.07
404.733,9.25542
404.685,-30.3914
404.636,-207.106
404.587,-18.816
404.538,120.575
404.489,-45.0413
404.44,-6.69768
404.391,57.6779
404.342,63.0752
404.293,-131.586
404.245,71.7548
404.196,-61.8823
404.147,26.4664
404.098,70.8564
404.049,24.2458
404,7.61544
403.951,42.9909
403.902,-124.675
403.853,140.69
403.805,190.153
403.756,105.604
403.707,83.0227
403.658,195.469
403.609,43.9032
403.56,182.333
403.511,303.844
403.462,31.308
403.413,-1.32307
403.365,310.133
403.316,258.669
403.267,163.16
403.218,147.616
403.169,495.175
403.12,149.734
403.071,290.23
403.022,274.764
402.974,261.29
402.925,404.855
402.876,279.425
402.827,408.996
402.778,413.609
402.729,491.246
402.68,479.902
402.631,725.631
402.582,570.386
402.534,661.119
402.485,498.828
402.436,540.497
402.387,627.203
402.338,844
402.289,610.787
402.24,923.594
402.191,908.488
402.142,998.398
402.094,1080.35
402.045,1452.44
401.996,1637.69
401.947,1463.92
401.898,1969.25
401.849,2133.77
401.8,2279.36
401.751,2614.07
401.702,3053
401.654,3153.07
401.605,3447.22
401.556,3793.53
401.507,4388.08
401.458,5127
401.409,5418.17
401.36,5960.54
401.311,6569.19
401.262,6966.07
401.214,7926.28
401.165,8380.82
401.116,8973.58
401.067,9905.69
401.018,10036
400.969,10776.4
400.92,11970.3
400.871,12154.4
400.822,12730.5
400.774,12983.7
400.725,13213.9
400.676,13534
400.627,13416.9
400.578,13241.4
400.529,13371.7
400.48,12966.5
400.431,12411.8
400.383,11825.4
400.334,11284.4
400.285,10443.6
400.236,9757.99
400.187,9040.61
400.138,8178.41
400.089,7610.43
400.04,6658.65
399.991,5931.03
399.943,5425.71
399.894,4784.74
399.845,4099.08
399.796,3703.83
399.747,3326.11
399.698,3235.04
399.649,2671.6
399.6,2550.8
399.551,2363.82
399.503,2379.73
399.454,2219.59
399.405,2243.44
399.356,2048.32
399.307,2438.4
399.258,2224.72
399.209,2255.23
399.16,2245.04
399.111,2199.18
399.063,2132.68
399.014,2056.58
398.965,2110.98
398.916,1912.86
398.867,1838.25
398.818,1499.12
398.769,1693.61
398.72,1579.8
398.671,1441.62
398.623,1398.11
398.574,1195.26
398.525,1149.09
398.476,1058.62
398.427,783.786
398.378,816.611
398.329,741.145
398.28,556.299
398.231,556.07
398.183,617.504
398.134,631.571
398.085,600.202
398.036,420.294
397.987,386.801
397.938,457.752
397.889,344.073
397.84,126.621
397.792,290.432
397.743,114.464
397.694,-56.4379
397.645,29.7556
397.596,4.03972
397.547,-87.6895
397.498,-69.4646
397.449,-147.325
397.4,12.7324
397.352,107.724
397.303,-56.4868
397.254,5.05969
397.205,-14.6194
397.156,-60.5816
397.107,-67.8432
397.058,167.666
397.009,58.9023
396.96,99.7941
396.912,111.372
396.863,8.58866
396.814,-8.56703
396.765,50.9574
396.716,21.1619
396.667,66.0479
396.618,87.6392
396.569,-20.1022
396.52,-20.1722
396.472,20.4871
396.423,12.8863
396.374,46.0364
396.325,75.9631
396.276,-102.385
396.227,-82.9979
396.178,166.273
396.129,21.3898
396.08,-4.71886
396.032,23.0139
395.983,38.614
395.934,-10.9302
395.885,32.4017
395.836,-27.3823
395.787,37.7351
395.738,-84.2557
395.689,28.6694
395.641,-56.4696
395.592,-120.72
395.543,0.989293
395.494,-50.3306
395.445,35.3149
395.396,-85.0904
395.347,63.4781
395.298,-22.9648
395.249,67.5669
395.201,-229.989
395.152,-67.6073
395.103,-41.1841
395.054,61.2641
395.005,-17.2932
394.956,-136.923
394.907,-148.603
394.858,128.791
394.809,-31.7846
394.761,-71.4286
394.712,67.9536
394.663,1.71531
